บ้านมะเกลือ,60000
บ้านแก่ง,60000
บ้านแดน,60180
พิกุล,60120
ท่าน้ำอ้อย,60130
จันเสน,60260
บางเคียน,60120
ม่วงหัก,60130
ช่องแค,60210
วังเมือง,60150
ห้วยหอม,60210
ท่างิ้ว,60180
สร้อยทอง,60210
ห้วยน้ำหอม,60150
พยุหะ,60130
สระทะเล,60130
หนองตางู,60180
นครสวรรค์ออก,60000
หนองนมวัว,60150
หนองพิกุล,60190
ชุมแสง,60120
ชุมตาบง,60150
หนองยาว,60150
สุขสำราญ,60190
ห้วยร่วม,60110
มาบแก,60150
ทับกฤช,60250
เกยไชย,60120
หัวถนน,60160
ตะเคียนเลื่อน,60000
ทำนบ,60160
บางม่วง,60000
เขาชนกัน,60150
เขาชายธง,60190
โคกหม้อ,60120
ลาดยาว,60150
วังใหญ่,60160
ปากน้ำโพ,60000
เกรียงไกร,60000
แม่เปิน,60150
ลาดทิพรส,60260
พรหมนิมิต,60210
สร้อยละคร,60150
ตาสัง,60180
แม่วงก์,60150
นากลาง,60170
บางตาหงาย,60180
ตาขีด,60180
พระนอน,60000
หูกวาง,60180
ทับกฤชใต้,60250
บางมะฝ่อ,60170
ยางตาล,60170
เนินขี้เหล็ก,60150
บึงปลาทู,60180
แควใหญ่,60000
วังม้า,60150
ตากฟ้า,60190
หัวดง,60230
นิคมเขาบ่อแก้ว,60130
หนองกลับ,60110
เขากะลา,60130
ห้วยใหญ่,60110
ลำพยนต์,60190
แม่เล่ย์,60150
เนินศาลา,60170
พนมเศษ,60160
บางประมุง,60170
ตะคร้อ,60220
อ่างทอง,60180
น้ำทรง,60130
หนองกรด,60240
วังซ่าน,60150
วังข่อย,60220
นาขอม,60220
สำโรงชัย,60220
โพธิ์ประสาท,60220
ไพศาลี,60220
วังน้ำลัด,60220
โคกเดื่อ,60220
บ่อแดง,90190
วัดจันทร์,90190
คูหา,90210
ทุ่งลาน,90230
เกาะใหญ่,90270
ขุนตัดหวาย,90130
จะทิ้งพระ,90190
เชิงแส,90270
แม่ทอม,90110
ป่าชิง,90130
ควนโส,90220
ตะเครียะ,90140
ทับช้าง,90160
บ้านขาว,90140
ทุ่งขมิ้น,90310
นาทับ,90130
เขาพระ,90180
กระดังงา,90190
สะท้อน,90160
ดีหลวง,90190
ระโนด,90140
บ่อดาน,90190
คลองหอยโข่ง,90230
คลองหลา,90115
ปากแตระ,90140
ท่าหมอไทร,90130
โคกม่วง,90230
วัดสน,90140
บ้านหาร,90110
รัตภูมิ,90220
บางเหรียง,90220
พิจิตร,90310
สะกอม,90130
ท่าหิน,90190
ท่าประดู่,90160
น้ำขาว,90130
ท่าบอน,90140
บ้านใหม่,90140
แดนสงวน,90140
กระแสสินธุ์,90270
โรง,90270
ตลิ่งชัน,90130
ประกอบ,90160
ระวะ,90140
ห้วยลึก,90220
สนามชัย,90190
สะพานไม้แก่น,90130
จะโหนง,90130
แค,90130
คลองหรัง,90310
นาหมอศรี,90160
คลองกวาง,90160
นาหม่อม,90310
ท่าช้าง,90110
คลองเปียะ,90130
นาทวี,90160
บ่อตรุ,90140
บางกล่ำ,90110
คู,90130
คลองแดน,90140
ท่าชะมวง,90180
พังยาง,90140
นาหว้า,90130
ควนรู,90220
ชุมพล,90190
กำแพงเพชร,90180
บ้านนา,90130
คูหาใต้,90180
คลองทราย,90160
คลองรี,90190
ฉาง,90160
ปลักหนู,90160
คูขุด,90190
ทุ่งพอ,90210
จะแหน,90210
เปียน,90210
ฉลุง,90110
วัดขนุน,90330
หัวเขา,90280
เขาแดง,90210
คลองแห,90110
ลำไพล,90260
ทำนบ,90280
คูเต่า,90110
ทุ่งหวัง,90000
คอหงส์,90110
เกาะยอ,90100
พะตง,90230
ท่าม่วง,90150
ชะแล้,90330
หาดใหญ่,90110
เทพา,90150
บ่อยาง,90000
เกาะแต้ว,90000
ทุ่งหมอ,90240
ธารคีรี,90210
ท่าโพธิ์,90170
สะเดา,90120
สำนักแต้ว,90120
สำนักขาม,90320
เขามีเกียรติ,90170
ทุ่งตำเสา,90110
สทิงหม้อ,90280
เกาะสะบ้า,90150
บ้านพรุ,90250
ชิงโค,90280
บางเขียด,90330
ปากรอ,90330
ม่วงงาม,90330
ปริก,90120
คลองอู่ตะเภา,90110
ป่าขาด,90330
ควนลัง,90110
น้ำน้อย,90110
พังลา,90170
บ้านโหนด,90210
สะบ้าย้อย,90210
บาโหย,90210
ปากบาง,90150
ทุ่งใหญ่,90110
ปาดังเบซาร์,90240
ท่าข้าม,90110
เขารูปช้าง,90000
วังใหญ่,90260
รำแดง,90330
สะกอม,90150
พะวง,90100
ห้วยพุก,66210
ห้วยเขน,66120
คลองทราย,66160
ท่าเยี่ยม,66160
วังงิ้วใต้,66210
วังสำโรง,66110
ไทรโรงโขน,66110
หนองหลุม,66220
งิ้วราย,66110
ท้ายทุ่ง,66150
ทับหมัน,66110
วังกรด,66120
หนองพยอม,66110
บางมูลนาก,66120
หอไกร,66120
ลำประดา,66120
คลองคูณ,66110
แหลมรัง,66130
เขาเจ็ดลูก,66230
ห้วยร่วม,66210
ตะพานหิน,66110
วังหว้า,66110
ห้วยเกตุ,66110
เขาทราย,66230
บางไผ่,66120
เนินมะกอก,66120
วังสำโรง,66120
หนองปลาไหล,66180
บางลาย,66130
บึงนาราง,66130
ห้วยแก้ว,66130
วังโมกข์,66140
ดงตะขบ,66110
ทับคล้อ,66150
วังงิ้ว,66210
โพธิ์ไทรงาม,66130
ภูมิ,66120
หนองปล้อง,66180
วังหลุม,66150
วังทับไทร,66160
วังทรายพูน,66180
สำนักขุนเณร,66210
ทุ่งโพธิ์,66150
ไผ่หลวง,66110
วังตะกู,66210
บึงบัว,66140
บ้านนา,66140
หนองพระ,66180
ฆะมัง,66000
ท้ายน้ำ,66130
ป่ามะคาบ,66000
ทุ่งน้อย,66130
ท่าบัว,66130
ท่าเสา,66130
เนินสว่าง,66190
หนองหญ้าไทร,66160
ท่าฬ่อ,66000
หัวดง,66170
ไผ่รอบ,66190
ท่านั่ง,66130
สายคำโห้,66000
สากเหล็ก,66160
กำแพงดิน,66220
รังนก,66140
ดงกลาง,66170
โพธิ์ประทับช้าง,66190
เมืองเก่า,66000
ท่าขมิ้น,66130
สามง่าม,66140
วัดขวาง,66130
เนินปอ,66140
ดงป่าคำ,66170
วังจิก,66190
บ้านบุ่ง,66000
ปากทาง,66000
ทะนง,66130
บางคลาน,66130
ไผ่ท่าโพ,66190
หนองโสน,66140
คลองคะเชนทร์,66000
ท่าหลวง,66000
ย่านยาว,66000
โรงช้าง,66000
ในเมือง,66000
บ้านน้อย,66130
ไผ่ขวาง,66000
ดงเสือเหลือง,66190
โพทะเล,66130
ทุ่งใหญ่,66190
หนองกะปุ,76150
ตำหรุ,76150
ท่าช้าง,76150
โรงเข้,76150
บางแก้ว,76110
ไร่มะขาม,76150
ไร่ส้ม,76000
หนองกระเจ็ด,76150
ท่าแร้ง,76110
ยางน้ำกลัดใต้,76160
พุสวรรค์,76170
หนองปรง,76140
หนองโสน,76000
ห้วยลึก,76150
บ้านในดง,76130
ไร่โคก,76150
ชะอำ,76120
บางตะบูน,76110
ดอนขุนห้วย,76120
วังไคร้,76130
ท่าไม้รวก,76130
ไร่ใหม่พัฒนา,76120
นายาง,76120
หนองศาลา,76120
วังจันทร์,76170
บางขุนไทร,76110
ยางหย่อง,76130
บ้านแหลม,76110
กลัดหลวง,76130
นาวุ้ง,76000
เขาใหญ่,76120
บางเก่า,76120
บ้านทาน,76150
มาบปลาเค้า,76130
ท่าคอย,76130
สามพระยา,76120
ห้วยทรายเหนือ,76120
ท่าแลง,76130
ไร่สะท้อน,76150
บางเค็ม,76140
บางครก,76110
คลองกระแชง,76000
ท่าเสน,76150
ท่ายาง,76130
ยางน้ำกลัดเหนือ,76160
แหลมผักเบี้ย,76100
ห้วยโรง,76140
ปึกเตียน,76130
หนองจอก,76130
ถ้ำรงค์,76150
บางตะบูนออก,76110
แก่งกระจาน,76170
ท่าตะคร้อ,76160
ดอนยาง,76000
บ้านกุ่ม,76000
เขากระปุก,76130
ต้นมะม่วง,76000
สระพัง,76140
หัวสะพาน,76000
บ้านหาด,76150
บ้านลาด,76150
ลาดโพธิ์,76150
ปากทะเล,76110
หนองปลาไหล,76140
โพไร่หวาน,76000
วังตะโก,76000
หนองชุมพล,76140
ท่าราบ,76000
บ้านหม้อ,76000
หาดเจ้าสำราญ,76100
ห้วยข้อง,76150
สมอพลือ,76150
ท่าแร้งออก,76110
ห้วยท่าช้าง,76140
หนองพลับ,76000
เขาย้อย,76140
หนองขนาน,76000
ห้วยแม่เพรียง,76170
สองพี่น้อง,76170
สะพานไกร,76150
ทับคาง,76140
ต้นมะพร้าว,76000
เวียงคอย,76000
ช่องสะแก,76000
หนองหญ้าปล้อง,76160
ธงชัย,76000
นาพันสาม,76000
ป่าเด็ง,76170
บางจาก,76000
หนองชุมพลเหนือ,76140
บางจาน,76000
สำมะโรง,76000
โพพระ,76000
นาโพธิ์,31230
สองชั้น,31160
เมืองไผ่,31160
เขาดินเหนือ,31180
ตูมใหญ่,31190
หนองบัวโคก,31130
หินเหล็กไฟ,31190
กู่สวนแตง,31120
ร่อนทอง,31150
ผไทรินทร์,31130
แดงใหญ่,31120
สตึก,31150
ทุ่งกระตาดพัฒนา,31210
บ้านไทร,31140
ห้วยราชา,31000
อีสานเขต,31110
หนองบัว,31220
ตาเป๊ก,31110
ในเมือง,31000
ป่าชัน,31250
บ้านบัว,31000
มะเฟือง,31120
โนนดินแดง,31260
ตาจง,31170
ปะเคียบ,31190
ชุมแสง,31110
ถนนหัก,31110
หนองโสน,31110
บ้านกรวด,31180
นางรอง,31110
จันดุม,31250
ลำไทรโยง,31110
บุโพธิ์,31130
ปังกู,31140
บ้านด่าน,31000
หนองกะทิง,31130
หนองตะครอง,31170
หายโศก,31120
เสาเดียว,31240
กันทรารมย์,31160
ห้วยสำราญ,31160
บ้านปรือ,31160
ศรีภูมิ,31160
ทะเมนชัย,31130
บ้านแพ,31190
บึงเจริญ,31180
สำโรงใหม่,31170
ชุมเห็ด,31000
สูงเนิน,31160
ก้านเหลือง,31110
ช่อผกา,31110
ชำนิ,31110
ทุ่งวัง,31150
บ้านดู่,31230
โนนขวาง,31000
โคกกลาง,31130
ลำดวน,31160
เสม็ด,31000
ละลวด,31110
ดอนกอก,31230
หนองปล่อง,31110
โคกสนวน,31110
หนองเต็ง,31160
หนองชัยศรี,31240
วังเหนือ,31000
ทุ่งกระเต็น,31210
ท่าโพธิ์ชัย,31210
คูเมือง,31190
ทุ่งจังหัน,31110
กระสัง,31160
ประทัดบุ,31140
หนองยายพิมพ์,31110
บ้านสิงห์,31110
หนองกง,31110
ทรัพย์พระยา,31110
ห้วยหิน,31240
ไทยเจริญ,31220
ถาวร,31170
สระแก้ว,31240
หนองไทร,31110
โนนสุวรรณ,31110
ปราสาท,31180
ชุมแสง,31160
ละเวี้ย,31140
หินลาด,31180
ศรีสว่าง,31230
หนองโบสถ์,31110
ทุ่งแสงทอง,31110
ตาเสา,31000
สำโรง,31250
เจริญสุข,31110
โคกเหล็ก,31000
ประโคนชัย,31140
หนองเยือง,31120
พรสำราญ,31190
ปะคำ,31220
สี่เหลี่ยม,31140
โนนเจริญ,31180
จรเข้มาก,31140
หัวถนน,31110
สะแกโพรง,31000
บ้านยาง,31120
กระสัง,31000
ลุมปุ๊ก,31000
เขาคอก,31140
หนองแวง,31120
หนองขมาร,31190
สะเดา,31250
หนองคู,31130
ทองหลาง,31120
หนองแวง,31170
บ้านคู,31230
พุทไธสง,31120
สองห้อง,31000
อิสาณ,31000
โคกมะม่วง,31220
ไพศาล,31140
เมืองยาง,31110
ตลาดโพธิ์,31130
ชุมแสง,31150
หนองบอน,31140
หนองโดน,31130
สายตะกู,31180
เมืองแฝก,31130
เมืองฝาง,31000
โคกว่าน,31170
บ้านจาน,31120
สะเดา,31110
ดอนอะราง,31210
ท่าม่วง,31150
โคกตูม,31140
หินโคน,31130
ตะโกตาพิ,31140
โคกล่าม,31130
โคกสะอาด,31130
หลักเขต,31000
จันทบเพชร,31180
ดงอีจาน,31110
กลันทา,31000
บ้านเป้า,31120
บุกระสัง,31210
โคกย่าง,31140
นิคม,31150
สนามชัย,31150
หนองไม้งาม,31180
โกรกแก้ว,31110
แคนดง,31150
บ้านยาง,31130
สระทอง,31240
หูทำนบ,31220
หนองใหญ่,31150
หนองกี่,31210
ปราสาท,31000
ลำปลายมาศ,31130
เมืองฝ้าย,31240
โคกขมิ้น,31250
เย้ยปราสาท,31210
บ้านยาง,31000
แสลงโทน,31140
บ้านแวง,31120
แสลงพัน,31130
สวายจีก,31000
กระสัง,31150
สะแก,31150
ดอนมนต์,31150
บัวทอง,31000
โคกสว่าง,31210
ดงพลอง,31150
ไทยสามัคคี,31240
สระบัว,31150
สนวน,31000
ลำนางรอง,31260
โคกมะขาม,31140
บ้านตะโก,31000
โคกม้า,31140
สามแวง,31000
ละหานทราย,31170
ห้วยราช,31000
เมืองแก,31150
เมืองโพธิ์,31000
เมืองไผ่,31210
ยายแย้มวัฒนา,31170
โคกสูง,31210
ถลุงเหล็ก,31000
สะแกซำ,31000
พระครู,31000
หนองตาด,31000
หัวฝาย,31150
ส้มป่อย,31260
ป่าพลู,51130
มะกอก,51120
หนองช้างคืน,51150
อุโมงค์,51150
บ้านโฮ่ง,51130
ทาทุ่งหลวง,51170
น้ำดิบ,51120
แม่ลาน,51110
ตะเคียนปม,51160
ม่วงน้อย,51120
เหล่ายาว,51130
หนองปลาสะวาย,51130
แม่แรง,51120
ต้นธง,51000
บ้านกลาง,51000
ทุ่งหัวช้าง,51160
เหมืองง่า,51000
นครเจดีย์,51120
ลี้,51110
แม่ตืน,51110
ทาปลาดุก,51140
ทาแม่ลอบ,51170
บ้านเรือน,51120
ห้วยยาบ,51180
บ้านธิ,51180
มะเขือแจ้,51000
ป่าไผ่,51110
ปากบ่อง,51120
เวียงยอง,51000
ประตูป่า,51000
ดงดำ,51110
ทาขุมเงิน,51170
หนองล่อง,51120
ศรีวิชัย,51110
บ้านแป้น,51000
ศรีเตี้ย,51130
ป่าซาง,51120
ก้อ,51110
หนองยวง,51120
ทาสบเส้า,51140
ป่าสัก,51000
ริมปิง,51000
นาทราย,51110
ทากาศ,51170
ศรีบัวบาน,51000
หนองหนาม,51000
เหมืองจี้,51000
ในเมือง,51000
ท่าตุ้ม,51120
วังผาง,51120
บ้านปวง,51160
พิกุลทอง,16140
พรหมบุรี,16160
ทองเอน,16110
น้ำตาล,16110
หนองกระทุ่ม,16150
ถอนสมอ,16140
งิ้วราย,16110
สระแจง,16130
เชิงกลัด,16130
สิงห์,16130
บ้านหม้อ,16120
คอทราย,16150
บ้านจ่า,16130
บางระจัน,16150
พักทัน,16130
โพทะเล,16150
บางน้ำเชี่ยว,16120
วิหารขาว,16140
แม่ลา,16130
ทับยา,16110
บ้านแป้ง,16120
ท่าข้าม,16150
โรงช้าง,16120
หัวป่า,16120
ชีน้ำร้าย,16110
ท่างาม,16110
โพประจักษ์,16140
โพสังโฆ,16150
โพชนไก่,16130
ไม้ดัด,16130
พระงาม,16120
อินทร์บุรี,16110
บางพุทรา,16000
หัวไผ่,16000
ประศุก,16110
จักรสีห์,16000
โพกรวม,16000
ห้วยชัน,16110
บางกระบือ,16000
ม่วงหมู่,16000
บางมัญ,16000
โพธิ์ชัย,16110
ต้นโพธิ์,16000
ลือ,37110
จานลาน,37180
หนองแก้ว,37240
โคกสาร,37210
ดงมะยาง,37120
นาแต้,37000
ห้วย,37110
ปลาค้าว,37000
เสนางคนิคม,37290
สร้างนกทา,37000
คำโพน,37110
แมด,37120
เค็งใหญ่,37240
หัวตะพาน,37240
นาป่าแซง,37110
โคกกลาง,37120
นาวัง,37000
ดอนเมย,37000
บุ่ง,37000
โนนงาม,37110
พนา,37180
ห้วยไร่,37000
โคกก่ง,37210
คำเขื่อนแก้ว,37210
เปือย,37120
ไม้กลอน,37180
นาหว้า,37110
ดงบัง,37120
ชานุมาน,37210
เหล่าพรวน,37000
อำนาจ,37120
กุดปลาดุก,37000
โนนโพธิ์,37000
นาจิก,37000
หนองสามสี,37290
ไร่ขี,37120
พระเหลา,37180
โนนหนามแท่ง,37000
คึมใหญ่,37000
ไร่สีสุก,37290
หนองไฮ,37290
นาผือ,37000
น้ำปลีก,37000
สร้างถ่อน้อย,37240
นาเวียง,37290
ป่าก่อ,37210
หนองมะแซว,37000
โพนเมืองน้อย,37240
หนองข่า,37110
ไก่คำ,37000
นายม,37000
คำพระ,37240
จิกดู่,37240
รัตนวารี,37240
โพนทอง,37290
นาหมอม้า,37000
สีชมพู,48130
ไผ่ล้อม,48140
ไชยบุรี,48120
ขามเฒ่า,48000
นาเลียง,48130
ท่าค้อ,48000
นาเข,48140
นาราชควาย,48000
บ้านแพง,48140
กุดฉิม,48110
อุ่มเหม้า,48110
นางาม,48170
กุรุคุ,48000
หนองย่างชิ้น,48170
โพนแพง,48110
เรณูใต้,48170
บ้านเอื้อง,48150
โพนบก,48190
ดงขวาง,48000
นาทราย,48000
ท่าลาด,48170
พนอม,48120
นางัว,48180
ท่าจำปา,48120
ฝั่งแดง,48110
นาคูณใหญ่,48180
หนองฮี,48160
หนองเทา,48120
หนองซน,48140
พะทาย,48120
เวินพระบาท,48120
บ้านแก้ง,48130
ธาตุพนมเหนือ,48110
ท่าอุเทน,48120
หนองสังข์,48130
นาคำ,48150
แสนพัน,48110
นาเดื่อ,48150
ธาตุพนม,48110
หนองแวง,48140
น้ำก่ำ,48110
พระกลางทุ่ง,48110
โนนตาล,48120
โพธิ์ตาก,48000
นาถ่อน,48110
โพนทอง,48140
รามราช,48120
นาหว้า,48180
ศรีสงคราม,48150
นาหนาด,48110
โคกสว่าง,48160
ก้านเหลือง,48130
ท่าเรือ,48180
มหาชัย,48160
นาใน,48190
นาทม,48140
เรณู,48170
ดอนนางหงส์,48110
หนองแสง,48000
ดอนเตย,48140
นาหัวบ่อ,48190
ท่าบ่อสงคราม,48150
อาจสามารถ,48000
บ้านเสียว,48180
บ้านข่า,48150
นาคู่,48130
นามะเขือ,48160
โพนสวรรค์,48190
โคกหินแฮ่,48170
เหล่าพัฒนา,48180
โพนจาน,48190
บ้านค้อ,48190
พระซอง,48130
พิมาน,48130
ปลาปาก,48160
คำพี้,48130
กุตาไก้,48160
พุ่มแก,48130
หนองเทาใหญ่,48160
นาแก,48130
ยอดชาด,48130
หนองบ่อ,48130
โคกสูง,48160
นางัว,48140
สามผง,48150
วังยาง,48130
หนองโพธิ์,48130
คำเตย,48000
หาดแพง,48150
โคกสี,48130
วังตามัว,48000
หนองญาติ,48000
บ้านกลาง,48000
โพนสว่าง,48150
นาขาม,48170
โพนทอง,48170
บ้านผึ้ง,48000
ในเมือง,48000
นาขมิ้น,48190
วังไทร,62120
ประชาสุขสันต์,62170
นิคมทุ่งโพธิ์ทะเล,62000
ลานดอกไม้,62000
ลานดอกไม้ตก,62000
ท่ามะเขือ,62120
ทุ่งทราย,62190
โป่งน้ำร้อน,62180
หนองหัววัว,62110
ช่องลม,62170
ธำมรงค์,62160
บึงทับแรต,62170
สลกบาตร,62140
คลองลานพัฒนา,62180
โนนพลวง,62170
คลองแม่ลาย,62000
บ่อถ้ำ,62140
ปางมะค่า,62140
ยางสูง,62130
คลองขลุง,62120
หัวถนน,62120
พานทอง,62150
ระหาน,62210
ถ้ำกระต่ายทอง,62110
พรานกระต่าย,62110
วังควง,62110
ท่าขุนราม,62000
หนองคล้า,62150
วังหามแห,62140
ท่าพุทรา,62120
วังบัว,62120
เทพนคร,62000
ป่าพุทรา,62130
ท่าไม้,62110
ดอนแตง,62140
นครชุม,62000
โค้งไผ่,62140
ถาวรวัฒนา,62190
เทพนิมิต,62210
วังตะแบก,62110
สระแก้ว,62000
เกาะตาล,62130
หินดาต,62120
เขาคีริส,62110
หนองปลิง,62000
แสนตอ,62130
แม่ลาด,62120
คุยบ้านโอง,62110
จันทิมา,62170
ทุ่งทอง,62190
คลองพิไกร,62110
วังชะโอน,62210
ลานกระบือ,62170
โพธิ์ทอง,62120
หนองหลวง,62170
คณฑี,62000
ทรงธรรม,62000
โกสัมพี,62000
วังชะพลู,62140
หนองทอง,62150
คลองน้ำไหล,62180
บึงสามัคคี,62210
ปางตาไว,62120
อ่างทอง,62000
ไตรตรึงษ์,62160
เพชรชมภู,62000
มหาชัย,62150
คลองสมบูรณ์,62120
สักงาม,62180
วังทอง,62000
วังยาง,62120
วังแขม,62120
ห้วยยั้ง,62110
นาบ่อคำ,62000
ในเมือง,62000
หนองแม่แตง,62150
ไทรงาม,62150
หนองไม้กอง,62150
ลุ่มระวี,32180
กระหาด,32180
ตาวัง,32230
สระขุด,32190
กันตวจระมวล,32140
หนองเรือ,32190
ตานี,32140
ท่าตูม,32120
กุดขาคีม,32130
เบิด,32130
กาบเชิง,32210
แนงมุด,32210
กุดหวาย,32110
บุแกรง,32180
โคกตะเคียน,32210
ยาง,32110
ยะวึก,32190
หนองเมธี,32120
โชคนาสาม,32140
ศรีณรงค์,32190
ผักไหม,32110
ทมอ,32140
ชุมแสง,32180
สมุด,32140
ตรวจ,32150
ตะเคียน,32210
คูตัน,32210
เมืองบัว,32190
ตาเบา,32140
ประทัดบุ,32140
บ้านผือ,32180
ปราสาททนง,32140
โคกกลาง,32140
หนองสนิท,32180
ยางสว่าง,32130
ไพรขลา,32190
หนองบัวทอง,32130
อู่โลก,32220
หนองบัว,32120
ไผ่,32130
หนองบัว,32110
หนองใหญ่,32140
โคกสะอาด,32140
ตาเมียง,32140
ณรงค์,32150
เป็นสุข,32180
ศรีสุข,32150
รัตนบุรี,32130
ช่างปี่,32110
จอมพระ,32180
แก,32130
เมืองลีง,32180
ชุมพลบุรี,32190
ตระเปียงเตีย,32220
นาหนองไผ่,32190
พรมเทพ,32120
ตรึม,32110
บะ,32120
จรัส,32230
นารุ่ง,32110
บัวโคก,32120
สำเภาลูน,32230
แตล,32110
เมืองแก,32120
เชื้อเพลิง,32140
กังแอน,32140
กระเบื้อง,32190
ไพล,32140
บ้านพลวง,32140
กระโพ,32120
หนองแวง,32150
ดอนแรด,32130
ทุ่งกุลา,32120
คาละแมะ,32110
ขวาวใหญ่,32110
โพนครก,32120
จารพัต,32110
นานวน,32160
ตรมไพร,32110
ด่าน,32210
หนองเหล็ก,32110
อาโพน,32230
ปรือ,32140
บัวเชด,32230
จีกแดก,32140
บักได,32140
ทับใหญ่,32130
โชคเหนือ,32220
สะเดา,32230
ทุ่งมน,32140
โคกยาง,32140
ธาตุ,32130
น้ำเขียว,32130
แจนแวน,32150
หนองขวาว,32110
บ้านไทร,32140
หนองบัวบาน,32130
ตรำดม,32220
ลำดวน,32220
ระแงง,32110
ดม,32150
สะโน,32170
เกาะแก้ว,32170
นาบัว,32000
ตาตุม,32150
บึง,32000
กระออม,32170
ตระแสง,32000
เพี้ยราม,32000
แกใหญ่,32000
หนองอียอ,32160
แคน,32160
โพนโก,32160
กระเทียม,32150
ทับทัน,32150
ขอนแตก,32150
หนองไผ่ล้อม,32170
บ้านจารย์,32150
หมื่นศรี,32170
เทพรักษา,32150
นาดี,32000
บ้านแร่,32000
หนองระฆัง,32160
ปราสาททอง,32000
หัวงัว,32160
สวาย,32000
สะกาด,32150
โนน,32130
ตากูก,32000
สลักได,32000
เทนมีย์,32000
ราม,32000
คำผง,32130
บ้านชบ,32150
สังขะ,32150
เขวาสินรินทร์,32000
บุฤาษี,32000
แสลงพันธ์,32000
พระแก้ว,32150
หนองหลวง,32130
ประดู่,32170
กาเกาะ,32000
ศรีสุข,32170
หนองฮะ,32170
ตาอ็อง,32000
สำโรง,32000
สำโรงทาบ,32170
สนม,32160
เสม็จ,32170
ท่าสว่าง,32000
หนองเทพ,32130
ตาคง,32150
เมืองที,32000
เฉนียง,32000
ในเมือง,32000
คอโค,32000
ตั้งใจ,32000
นอกเมือง,32000
ระเวียง,32130
นาโบสถ์,63000
ป่ามะม่วง,63000
แม่อุสุ,63150
หนองหลวง,63000
วังจันทร์,63130
ขะเนจื้อ,63140
แม่กลอง,63170
พบพระ,63160
เชียงทอง,63000
แม่ท้อ,63000
แม่หละ,63150
ตากตก,63120
วังหมัน,63130
หนองบัวใต้,63000
หัวเดียด,63000
แม่สอด,63110
แม่ต้าน,63150
เกาะตะเภา,63120
บ้านนา,63130
สามเงา,63130
น้ำรึม,63000
สามหมื่น,63140
ท้องฟ้า,63120
ช่องแคบ,63160
แม่จัน,63170
แม่กุ,63110
พระธาตุ,63140
แม่ระมาด,63140
แม่สอง,63150
ทุ่งกระเชาะ,63120
แม่สลิด,63120
โมโกร,63170
วาเล่ย์,63160
คีรีราษฎร์,63160
เชียงเงิน,63000
ไม้งาม,63000
ยกกระบัตร,63130
แม่กาษา,63110
ท่าสายลวด,63110
หนองหลวง,63170
แม่ตาว,63110
ตากออก,63120
แม่ละมุ้ง,63170
สมอโคน,63120
ประดาง,63000
โป่งแดง,63000
รวมไทยพัฒนา,63160
ตลุกกลางทุ่ง,63000
วังหิน,63000
หนองบัวเหนือ,63000
ด่านแม่ละเมา,63110
พระธาตุผาแดง,63110
แม่ตื่น,63140
พะวอ,63110
มหาวัน,63110
ย่านรี,63130
ระแหง,63000
วังประจบ,63000
แม่ปะ,63110
ท่าสองยาง,63150
แม่วะหลวง,63150
อุ้มผาง,63170
แม่จะเรา,63140
คุริง,86140
ดอนยาง,86210
ปากตะโก,86220
ปากคลอง,86210
ปากน้ำ,86150
สลุย,86140
ตะโก,86220
หงษ์เจริญ,86140
ชุมโค,86160
สวี,86130
ช่องไม้แก้ว,86220
ทรัพย์อนันต์,86140
ทุ่งหลวง,86170
สวนแตง,86170
ท่าข้าม,86140
พ้อแดง,86110
ละแม,86170
ทะเลทรัพย์,86160
นากระตาม,86140
ปากแพรก,86130
ครน,86130
บ้านควน,86110
ท่าหิน,86130
ตากแดด,86000
บางน้ำจืด,86150
ปากทรง,86180
พะโต๊ะ,86180
เขาค่าย,86130
ท่าแซะ,86140
วังตะกอ,86110
รับร่อ,86190
ขุนกระทิง,86190
ปังหวาน,86180
ทุ่งคาวัด,86170
นาโพธิ์,86130
เขาทะลุ,86130
บางมะพร้าว,86110
บางสน,86160
เขาไชยราช,86210
ถ้ำสิงห์,86100
พระรักษ์,86180
นาขา,86110
ด่านสวี,86130
ทุ่งตะไคร,86220
ทุ่งระยะ,86130
นาสัก,86130
แหลมทราย,86110
สะพลี,86230
ท่ามะพลา,86110
หาดยาย,86110
สองพี่น้อง,86140
หินแก้ว,86190
วิสัยใต้,86130
ขันเงิน,86110
นาพญา,86110
หลังสวน,86110
นาทุ่ง,86000
ทุ่งคา,86100
หาดพันไกร,86000
วิสัยเหนือ,86100
ท่าตะเภา,86000
บางลึก,86000
หาดทรายรี,86120
ท่ายาง,86000
บ้านนา,86190
นาชะอัง,86000
วังใหม่,86190
บางหมาก,86000
ปากน้ำ,86120
วังไผ่,86000
เกาะคอเขา,82190
ถ้ำทองหลาง,82180
บางม่วง,82190
กระโสม,82130
ถ้ำน้ำผุด,82000
บางไทร,82110
โคกเจริญ,82180
เหล,82170
กะปง,82170
เกาะพระทอง,82150
ท่านา,82170
กะไหล,82130
ตะกั่วป่า,82110
บางวัน,82150
ถ้ำ,82130
นาเตย,82120
แม่นางขาว,82150
ท้ายเหมือง,82120
บ่อแสน,82180
เหมาะ,82170
รมณีย์,82170
พรุใน,83000
ป่ากอ,82000
ตำตัว,82110
หล่อยูง,82140
คึกคัก,82220
คลองเคียน,82130
ลำแก่น,82210
ทับปุด,82180
โคกเคียน,82110
คุระ,82150
มะรุ่ย,82180
บางเหรียง,82180
ลำภี,82120
บางนายสี,82110
ทุ่งคาโงก,82000
